blocksize, gridsize, runtime
952,32,339
952,33,349
952,34,353
952,35,355
952,36,353
952,37,351
952,38,358
952,39,349
952,40,443
952,41,379
952,42,412
952,43,486
952,44,483
952,45,536
952,46,500
952,47,498
952,48,546
952,49,511
952,50,568
952,51,529
952,52,551
952,53,511
952,54,517
952,55,537
952,56,531
952,57,592
952,58,532
952,59,575
952,60,577
952,61,624
952,62,613
952,63,617
952,64,652
952,65,694
952,66,748
952,67,663
952,68,776
952,69,714
952,70,743
952,71,738
952,72,763
952,73,736
952,74,770
952,75,713
952,76,765
952,77,791
952,78,770
952,79,761
952,80,772
952,81,836
952,82,783
952,83,803
952,84,850
952,85,834
952,86,863
952,87,812
952,88,885
952,89,831
952,90,886
952,91,874
952,92,860
952,93,874
952,94,915
952,95,893
952,96,927
952,97,942
952,98,961
952,99,931
952,100,987
962,1,73
962,2,69
962,3,83
962,4,83
962,5,83
962,6,83
962,7,83
962,8,117
962,9,117
962,10,118
962,11,118
962,12,117
962,13,195
962,14,195
962,15,216
962,16,216
962,17,219
962,18,225
962,19,222
962,20,245
962,21,250
962,22,260
962,23,277
962,24,274
962,25,278
962,26,275
962,27,314
962,28,257
962,29,332
962,30,332
962,31,334
962,32,352
962,33,352
962,34,348
962,35,365
962,36,348
962,37,365
962,38,358
962,39,376
962,40,374
962,41,400
962,42,471
962,43,490
962,44,517
962,45,514
962,46,484
962,47,519
962,48,549
962,49,560
962,50,570
962,51,563
962,52,561
962,53,542
962,54,538
962,55,559
962,56,566
962,57,582
962,58,519
962,59,552
962,60,578
962,61,617
962,62,609
962,63,606
962,64,637
962,65,661
962,66,662
962,67,626
962,68,664
962,69,737
962,70,714
962,71,725
962,72,798
962,73,763
962,74,774
962,75,759
962,76,761
962,77,773
962,78,780
962,79,860
962,80,805
962,81,821
962,82,771
962,83,889
962,84,854
962,85,839
962,86,886
962,87,898
962,88,926
962,89,907
962,90,881
962,91,918
962,92,945
962,93,978
962,94,953
962,95,966
962,96,1016
962,97,998
962,98,997
962,99,1002
962,100,1033
972,1,73
972,2,71
972,3,83
972,4,83
972,5,82
972,6,83
972,7,83
972,8,117
972,9,120
972,10,118
972,11,119
972,12,118
972,13,192
972,14,197
972,15,215
972,16,216
972,17,215
972,18,220
972,19,221
972,20,243
972,21,240
972,22,244
972,23,267
972,24,249
972,25,255
972,26,281
972,27,274
972,28,276
972,29,278
972,30,267
972,31,334
972,32,357
972,33,364
972,34,363
972,35,363
972,36,377
972,37,360
972,38,356
972,39,381
972,40,359
972,41,389
972,42,421
972,43,487
972,44,474
972,45,483
972,46,489
972,47,538
972,48,561
972,49,544
972,50,547
972,51,576
972,52,522
972,53,530
972,54,524
972,55,533
972,56,550
972,57,564
972,58,562
972,59,589
972,60,581
972,61,647
972,62,606
972,63,620
972,64,617
972,65,652
972,66,603
972,67,671
972,68,691
972,69,720
972,70,742
972,71,711
972,72,792
972,73,735
972,74,787
972,75,802
972,76,761
972,77,791
972,78,810
972,79,790
972,80,804
972,81,826
972,82,835
972,83,868
972,84,837
972,85,864
972,86,846
972,87,935
972,88,835
972,89,853
972,90,922
972,91,933
972,92,985
972,93,970
972,94,927
972,95,987
972,96,987
972,97,1000
972,98,1007
972,99,1030
972,100,986
983,1,72
983,2,71
983,3,82
983,4,82
983,5,82
983,6,82
983,7,82
983,8,118
983,9,120
983,10,117
983,11,121
983,12,119
983,13,195
983,14,193
983,15,213
983,16,214
983,17,215
983,18,220
983,19,218
983,20,245
983,21,254
983,22,275
983,23,280
983,24,265
983,25,260
983,26,268
983,27,266
983,28,329
983,29,326
983,30,353
983,31,372
983,32,356
983,33,351
983,34,373
983,35,363
983,36,378
983,37,356
983,38,399
983,39,386
983,40,383
983,41,411
983,42,461
983,43,488
983,44,496
983,45,516
983,46,578
983,47,518
983,48,571
983,49,552
983,50,575
983,51,506
983,52,528
983,53,526
983,54,536
983,55,571
983,56,540
983,57,576
983,58,549
983,59,565
983,60,557
983,61,610
983,62,648
983,63,601
983,64,647
983,65,602
983,66,708
983,67,674
983,68,756
983,69,705
983,70,666
983,71,793
983,72,703
983,73,757
983,74,804
983,75,760
983,76,742
983,77,819
983,78,801
983,79,825
983,80,789
983,81,808
983,82,808
983,83,828
983,84,844
983,85,859
983,86,850
983,87,829
983,88,902
983,89,936
983,90,967
983,91,912
983,92,996
983,93,980
983,94,987
983,95,917
983,96,994
983,97,942
983,98,942
983,99,952
983,100,1037
993,1,72
993,2,72
993,3,83
993,4,82
993,5,82
993,6,82
993,7,81
993,8,120
993,9,120
993,10,120
993,11,118
993,12,118
993,13,191
993,14,194
993,15,212
993,16,215
993,17,220
993,18,219
993,19,216
993,20,248
993,21,248
993,22,256
993,23,286
993,24,276
993,25,266
993,26,270
993,27,274
993,28,279
993,29,323
993,30,335
993,31,347
993,32,337
993,33,360
993,34,372
993,35,378
993,36,379
993,37,376
993,38,374
993,39,370
993,40,417
993,41,410
993,42,400
993,43,455
993,44,496
993,45,474
993,46,551
993,47,538
993,48,550
993,49,545
993,50,538
993,51,514
993,52,562
993,53,546
993,54,555
993,55,571
993,56,568
993,57,587
993,58,575
993,59,577
993,60,603
993,61,614
993,62,621
993,63,670
993,64,645
993,65,644
993,66,709
993,67,730
993,68,710
993,69,655
993,70,734
993,71,707
993,72,763
993,73,810
993,74,760
993,75,723
993,76,745
993,77,776
993,78,814
993,79,815
993,80,782
993,81,852
993,82,874
993,83,896
993,84,923
993,85,867
993,86,889
993,87,887
993,88,872
993,89,848
993,90,878
993,91,910
993,92,1005
993,93,916
993,94,968
993,95,952
993,96,934
993,97,944
993,98,993
993,99,1071
993,100,979
1003,1,71
1003,2,69
1003,3,81
1003,4,83
1003,5,82
1003,6,81
1003,7,81
1003,8,117
1003,9,118
1003,10,117
1003,11,115
1003,12,116
1003,13,189
1003,14,191
1003,15,213
1003,16,213
1003,17,214
1003,18,223
1003,19,217
1003,20,249
1003,21,256
1003,22,258
1003,23,285
1003,24,278
1003,25,277
1003,26,270
1003,27,336
1003,28,273
1003,29,327
1003,30,338
1003,31,350
1003,32,347
1003,33,375
1003,34,379
1003,35,372
1003,36,374
1003,37,365
1003,38,372
1003,39,351
1003,40,427
1003,41,393
1003,42,394
1003,43,467
1003,44,459
1003,45,497
1003,46,553
1003,47,532
1003,48,511
1003,49,537
1003,50,553
1003,51,519
1003,52,521
1003,53,551
1003,54,544
1003,55,570
1003,56,527
1003,57,558
1003,58,521
1003,59,562
1003,60,541
1003,61,621
1003,62,634
1003,63,667
1003,64,642
1003,65,723
1003,66,609
1003,67,703
1003,68,703
1003,69,776
1003,70,706
1003,71,738
1003,72,760
1003,73,758
1003,74,820
1003,75,751
1003,76,801
1003,77,836
1003,78,849
1003,79,825
1003,80,817
1003,81,849
1003,82,825
1003,83,828
1003,84,905
1003,85,848
1003,86,843
1003,87,875
1003,88,876
1003,89,917
1003,90,953
1003,91,926
1003,92,905
1003,93,997
1003,94,967
1003,95,899
1003,96,927
1003,97,925
1003,98,982
1003,99,974
1003,100,1024
1013,1,71
1013,2,67
1013,3,80
1013,4,80
1013,5,80
1013,6,81
1013,7,82
1013,8,114
1013,9,117
1013,10,115
1013,11,117
1013,12,116
1013,13,185
1013,14,191
1013,15,211
1013,16,211
1013,17,216
1013,18,218
1013,19,217
1013,20,244
1013,21,251
1013,22,254
1013,23,265
1013,24,271
1013,25,267
1013,26,268
1013,27,265
1013,28,313
1013,29,325
1013,30,335
1013,31,343
1013,32,331
1013,33,358
1013,34,372
1013,35,379
1013,36,348
1013,37,356
1013,38,367
1013,39,384
1013,40,399
1013,41,435
1013,42,398
1013,43,465
1013,44,464
1013,45,496
1013,46,499
1013,47,556
1013,48,562
1013,49,518
1013,50,516
1013,51,514
1013,52,518
1013,53,545
1013,54,564
1013,55,531
1013,56,550
1013,57,562
1013,58,547
1013,59,582
1013,60,544
1013,61,592
1013,62,601
1013,63,674
1013,64,641
1013,65,638
1013,66,711
1013,67,655
1013,68,635
1013,69,677
1013,70,685
1013,71,738
1013,72,763
1013,73,790
1013,74,774
1013,75,775
1013,76,766
1013,77,829
1013,78,771
1013,79,756
1013,80,782
1013,81,776
1013,82,843
1013,83,794
1013,84,837
1013,85,822
1013,86,846
1013,87,859
1013,88,886
1013,89,878
1013,90,873
1013,91,920
1013,92,926
1013,93,905
1013,94,896
1013,95,896
1013,96,976
1013,97,972
1013,98,977
1013,99,1032
1013,100,1018
1024,1,69
1024,2,68
1024,3,80
1024,4,81
1024,5,81
1024,6,80
1024,7,81
1024,8,117
1024,9,117
1024,10,116
1024,11,115
1024,12,116
1024,13,188
1024,14,188
1024,15,210
1024,16,211
1024,17,214
1024,18,217
1024,19,216
1024,20,240
1024,21,251
1024,22,262
1024,23,273
1024,24,266
1024,25,263
1024,26,266
1024,27,263
1024,28,308
1024,29,283
1024,30,336
1024,31,327
1024,32,334
1024,33,352
1024,34,378
1024,35,366
1024,36,353
1024,37,372
1024,38,363
1024,39,365
1024,40,371
1024,41,451
1024,42,496
1024,43,463
1024,44,463
1024,45,496
1024,46,561
1024,47,530
1024,48,516
1024,49,518
1024,50,544
1024,51,557
1024,52,536
1024,53,534
1024,54,542
1024,55,543
1024,56,541
1024,57,508
1024,58,542
1024,59,548
1024,60,572
1024,61,578
1024,62,606
1024,63,621
1024,64,653
1024,65,662
1024,66,752
1024,67,654
1024,68,668
1024,69,751
1024,70,658
1024,71,775
1024,72,702
1024,73,678
1024,74,740
1024,75,762
1024,76,802
1024,77,812
1024,78,738
1024,79,776
1024,80,780
1024,81,760
1024,82,796
1024,83,871
1024,84,803
1024,85,845
1024,86,825
1024,87,839
1024,88,930
1024,89,840
1024,90,901
1024,91,921
1024,92,995
1024,93,905
1024,94,1004
1024,95,951
1024,96,940
1024,97,936
1024,98,962
1024,99,1017
1024,100,1011
